service_period,unit_number,unit_status,resident_id,resident_name,number_of_occupants,square_footage,bedrooms,days_occupied,water_usage,water_charge,sewer_usage,sewer_charge,gas_usage,gas_charge,electric_usage,electric_charge,total_charge
2023-06-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,6.36,17.81,19.08,32.44,21.3,27.69,54.63,8.74,86.68
2023-07-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,9.59,26.85,28.77,48.91,10.98,14.27,110.14,17.62,107.65
2023-08-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,3.2,8.96,9.6,16.32,25.99,33.79,79.71,12.75,71.82
2023-09-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,8.14,22.79,24.42,41.51,24.77,32.2,67.75,10.84,107.34
2023-10-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,4.3,12.04,12.9,21.93,23.36,30.37,137.48,22,86.34
2023-11-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,8.82,24.7,26.46,44.98,12.74,16.56,131.41,21.03,107.27
2023-12-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,14.05464846,39.35,55.7423569,94.76,44.26781341,57.55,263.1812646,42.11,233.77
2024-01-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,4.51,12.63,13.53,23,23.52,30.58,108.79,17.41,83.62
2024-02-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,8.82,24.7,26.46,44.98,24.21,31.47,60.38,9.66,110.81
2024-03-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,5.97,16.72,17.91,30.45,25.34,32.94,101.65,16.26,96.37
2024-04-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,4.28,11.98,12.84,21.83,25.95,33.73,131.44,21.03,88.57
2024-05-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,8.6,24.08,25.8,43.86,13.55,17.62,55.16,8.83,94.39
2024-06-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,4.68,13.1,14.04,23.87,10.56,13.73,72.79,11.65,62.35
2024-07-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,3.9,10.92,11.7,19.89,13.33,17.33,50.83,8.13,56.27
2024-08-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,6.08,17.02,18.24,31.01,12.79,16.63,92.65,14.82,79.48
2024-09-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,8.75,24.5,26.25,44.62,25.52,33.18,51.81,8.29,110.59
2024-10-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,7.17,20.08,21.51,36.57,14.85,19.3,54.89,8.78,84.73
2024-11-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,4.41,12.35,13.23,22.49,24.41,31.73,112.57,18.01,84.58
2024-12-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,3.18,8.9,9.54,16.22,16.23,21.1,81.49,13.04,59.26
2025-01-01,353,occupied,2384472,Laura Diaz,4,1200,3,30,6.52,18.26,19.56,33.25,16.11,20.94,108.34,17.33,89.78
2021-04-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,4.05,11.34,12.15,20.65,22.84,29.69,96.09,15.37,77.05
2021-05-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,7.1,19.88,21.3,36.21,16.19,21.05,125.17,20.03,97.17
2021-06-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,7.06,19.77,21.18,36.01,11.11,14.44,132.61,21.22,91.44
2021-07-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,5.32,14.9,15.96,27.13,29.29,38.08,140.23,22.44,102.55
2021-08-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,6.79,19.01,20.37,34.63,10.72,13.94,143.82,23.01,90.59
2021-09-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,4.98,13.94,14.94,25.4,20.13,26.17,122.6,19.62,85.13
2021-10-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,7.57,21.2,22.71,38.61,12.03,15.64,131.53,21.04,96.49
2021-11-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,6.96,19.49,20.88,35.5,27.55,35.82,51.84,8.29,99.1
2021-12-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,8.84,24.75,26.52,45.08,21.94,28.52,83.58,13.37,111.72
2022-01-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,7.2,20.16,21.6,36.72,24.01,31.21,92.39,14.78,102.87
2022-02-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,9.55,26.74,28.65,48.71,17.5,22.75,71.15,11.38,109.58
2022-03-01,353,occupied,3022326,Stephen Chavez,4,1200,3,30,8.95,25.06,26.85,45.64,28.59,37.17,70.68,11.31,119.18
2020-01-01,353,vacant,0,null,0,1200,3,29,0.16,0.45,0.48,0.82,0.57,0.74,4.19,0.67,2.68
2020-03-01,353,vacant,0,null,0,1200,3,18,0.24,0.67,0.72,1.22,0.15,0.2,1.6,0.26,2.35
2020-09-01,353,vacant,0,null,0,1200,3,15,0.31,0.87,0.93,1.58,0.33,0.43,2.27,0.36,3.24
2021-03-01,353,vacant,0,null,0,1200,3,0,0,0,0,0,0,0,0,0,0
2022-04-01,353,vacant,0,null,0,1200,3,17,0.49,1.37,1.47,2.5,0.41,0.53,0.66,0.11,4.51
2022-07-01,353,vacant,0,null,0,1200,3,20,0,0,0,0,0.06,0.08,0.46,0.07,0.15
2023-03-01,353,vacant,0,null,0,1200,3,12,0.33,0.92,0.99,1.68,0.07,0.09,1.43,0.23,2.92
2021-01-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,8.9,24.92,26.7,45.39,17.9,23.27,117.75,18.84,112.42
2021-02-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,7.26,20.33,21.78,37.03,12.13,15.77,118.76,19,92.13
2021-03-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,7.98,22.34,23.94,40.7,11.31,14.7,148.08,23.69,101.43
2021-04-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,6.84,19.15,20.52,34.88,17.39,22.61,139.15,22.26,98.9
2021-05-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,7.24,20.27,21.72,36.92,18.22,23.69,139.47,22.32,103.2
2021-06-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,8.84,24.75,26.52,45.08,28.49,37.04,59.03,9.44,116.31
2021-07-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,8.69,24.33,26.07,44.32,10.32,13.42,105.88,16.94,99.01
2021-08-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,3.55,9.94,10.65,18.1,24.44,31.77,136.72,21.88,81.69
2021-09-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,6.18,17.3,18.54,31.52,22.9,29.77,87.67,14.03,92.62
2021-10-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,3.24,9.07,9.72,16.52,21.97,28.56,91.91,14.71,68.86
2021-11-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,6.57,18.4,19.71,33.51,28.13,36.57,58.87,9.42,97.9
2021-12-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,8.76,24.53,26.28,44.68,21.01,27.31,79.17,12.67,109.19
2022-01-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,9.96,27.89,29.88,50.8,18.41,23.93,146.82,23.49,126.11
2022-02-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,8.17,22.88,24.51,41.67,22.99,29.89,131.41,21.03,115.47
2022-03-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,5.57,15.6,16.71,28.41,26.41,34.33,78.77,12.6,90.94
2022-04-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,3.03,8.48,9.09,15.45,12.02,15.63,54.08,8.65,48.21
2022-05-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,9.75,27.3,29.25,49.73,19.09,24.82,74.95,11.99,113.84
2022-06-01,354,occupied,2371351,Alicia Lee,2,1200,1,30,8.69,24.33,26.07,44.32,26.36,34.27,64.72,10.36,113.28
2022-07-01,354,vacant,0,null,0,1200,1,6,0.14,0.39,0.42,0.71,0.15,0.2,0.68,0.11,1.41
2022-08-01,354,vacant,0,null,0,1200,1,14,0.03,0.08,0.09,0.15,0.46,0.6,1.86,0.3,1.13
2023-01-01,354,vacant,0,null,0,1200,1,0,0,0,0,0,0,0,0,0,0
2023-12-01,354,vacant,0,null,0,1200,1,1,0.03,0.08,0.09,0.15,0.02,0.03,0.03,0,0.26
2024-08-01,354,vacant,0,null,0,1200,1,14,0.38,1.06,1.14,1.94,0.39,0.51,0.48,0.08,3.59
2022-11-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,4.2,11.76,12.6,21.42,27.9,36.27,98.46,15.75,85.2
2022-12-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.06,25.37,27.18,46.21,29.27,38.05,93.03,14.88,124.51
2023-01-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,5.67,15.88,17.01,28.92,26.2,34.06,52.24,8.36,87.22
2023-02-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,5.85,16.38,17.55,29.83,27.69,36,69.9,11.18,93.39
2023-03-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,8.11,22.71,24.33,41.36,24.91,32.38,68.85,11.02,107.47
2023-04-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,8.34,23.35,25.02,42.53,20.77,27,91.98,14.72,107.6
2023-05-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.71,27.19,29.13,49.52,24.26,31.54,100.95,16.15,124.4
2023-06-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,6.46,18.09,19.38,32.95,21.34,27.74,81.89,13.1,91.88
2023-07-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,7.42,20.78,22.26,37.84,18.79,24.43,120.02,19.2,102.25
2023-08-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.47,26.52,28.41,48.3,12.11,15.74,102.86,16.46,107.02
2023-09-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,6.82,19.1,20.46,34.78,20.53,26.69,142.57,22.81,103.38
2023-10-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,3.3,9.24,9.9,16.83,12.28,15.96,85.98,13.76,55.79
2023-11-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,5.85,16.38,17.55,29.83,24.24,31.51,147.64,23.62,101.34
2023-12-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.75,27.3,29.25,49.73,12.35,16.05,86.52,13.84,106.92
2024-01-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.53,26.68,28.59,48.6,28.29,36.78,137.4,21.98,134.04
2024-02-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,6.2,17.36,18.6,31.62,11.64,15.13,143.51,22.96,87.07
2024-03-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,6.74,18.87,20.22,34.37,18.29,23.78,124.79,19.97,96.99
2024-04-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.16,25.65,27.48,46.72,21.21,27.57,61.31,9.81,109.75
2024-05-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,6.28,17.58,18.84,32.03,10.12,13.16,98.63,15.78,78.55
2024-06-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.21,25.79,27.63,46.97,18.54,24.1,70.24,11.24,108.1
2024-07-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,7.09,19.85,21.27,36.16,27.58,35.85,63.97,10.24,102.1
2024-08-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,9.89,27.69,29.67,50.44,29.96,38.95,136.93,21.91,138.99
2024-09-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,4.51,12.63,13.53,23,22.21,28.87,61.94,9.91,74.41
2024-10-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,8.58,24.02,25.74,43.76,18.93,24.61,69.72,11.16,103.55
2024-11-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,7.91,22.15,23.73,40.34,29.33,38.13,86.96,13.91,114.53
2024-12-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,8.1,22.68,24.3,41.31,20.96,27.25,74.95,11.99,103.23
2025-01-01,355,occupied,4971657,Hannah Dean PhD,1,1200,1,30,8.43,23.6,25.29,42.99,18.99,24.69,82.76,13.24,104.52
2020-08-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,9.69,27.13,29.07,49.42,12.46,16.2,129,20.64,113.39
2020-09-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,3.56,9.97,10.68,18.16,14.74,19.16,78.76,12.6,59.89
2020-10-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,7.72,21.62,23.16,39.37,26.54,34.5,146.22,23.4,118.89
2020-11-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,9.56,26.77,28.68,48.76,29.48,38.32,77.77,12.44,126.29
2020-12-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,7.37,20.64,22.11,37.59,12.94,16.82,146.77,23.48,98.53
2021-01-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,7.64,21.39,22.92,38.96,23.06,29.98,137.51,22,112.33
2021-02-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,3.81,10.67,11.43,19.43,29.77,38.7,147.91,23.67,92.47
2021-03-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,27.42678713,76.8,85.40761404,145.19,57.36691442,74.58,259.3323979,41.49,338.06
2021-04-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,8.52,23.86,25.56,43.45,16.95,22.04,87.89,14.06,103.41
2021-05-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,3.03,8.48,9.09,15.45,20.92,27.2,55.25,8.84,59.97
2021-06-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,8.25,23.1,24.75,42.07,29.52,38.38,79.84,12.77,116.32
2021-07-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,7.1,19.88,21.3,36.21,15.41,20.03,143.37,22.94,99.06
2021-08-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,7.17,20.08,21.51,36.57,25.62,33.31,79.96,12.79,102.75
2021-09-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,5.48,15.34,16.44,27.95,12.63,16.42,102.58,16.41,76.12
2021-10-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,9.418511292,26.37,25.5157912,43.38,38.32201496,49.82,365.0016399,58.4,177.97
2021-11-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,7.77,21.76,23.31,39.63,16.85,21.91,123.08,19.69,102.99
2021-12-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,8.27,23.16,24.81,42.18,10.27,13.35,96.1,15.38,94.07
2022-01-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,8.55,23.94,25.65,43.61,22.66,29.46,94.22,15.08,112.09
2022-02-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,8.58,24.02,25.74,43.76,20.42,26.55,78.67,12.59,106.92
2022-03-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,3.82,10.7,11.46,19.48,19.37,25.18,71.28,11.4,66.76
2022-04-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,5.89,16.49,17.67,30.04,28.88,37.54,59.97,9.6,93.67
2022-05-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,8.75,24.5,26.25,44.62,19.11,24.84,64.69,10.35,104.31
2022-06-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,3.91,10.95,11.73,19.94,29.66,38.56,122.52,19.6,89.05
2022-07-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,7.02,19.66,21.06,35.8,27.77,36.1,83.15,13.3,104.86
2022-08-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,6,16.8,18,30.6,15.66,20.36,110.29,17.65,85.41
2022-09-01,355,occupied,9384570,Stephen Schmidt,4,1200,1,30,3.56,9.97,10.68,18.16,21.79,28.33,140.83,22.53,78.99
2020-07-01,355,vacant,0,null,0,1200,1,8,3.69,10.33,11.07,18.82,0.21,0.27,0.01,0,29.42
2022-10-01,355,vacant,0,null,0,1200,1,14,0.21,0.59,0.63,1.07,0.34,0.44,2.03,0.32,2.42
2020-10-01,356,occupied,3116028,Robert Burke,4,1200,2,30,5.42,15.18,16.26,27.64,17.04,22.15,138.21,22.11,87.08
2020-11-01,356,occupied,3116028,Robert Burke,4,1200,2,30,6.56,18.37,19.68,33.46,22.06,28.68,137.75,22.04,102.55
2020-12-01,356,occupied,3116028,Robert Burke,4,1200,2,30,3.53,9.88,10.59,18,21.58,28.05,118.69,18.99,74.92
2021-01-01,356,occupied,3116028,Robert Burke,4,1200,2,30,8.56,23.97,25.68,43.66,14.84,19.29,122.7,19.63,106.55
2021-02-01,356,occupied,3116028,Robert Burke,4,1200,2,30,3.89,10.89,11.67,19.84,27.57,35.84,81.28,13,79.57
2021-03-01,356,occupied,3116028,Robert Burke,4,1200,2,30,9.64,26.99,28.92,49.16,17.58,22.85,118.87,19.02,118.02
2021-04-01,356,occupied,3116028,Robert Burke,4,1200,2,30,8.32,23.3,24.96,42.43,21.78,28.31,82.16,13.15,107.19
2021-05-01,356,occupied,3116028,Robert Burke,4,1200,2,30,8.24,23.07,24.72,42.02,14.86,19.32,71.29,11.41,95.82
2021-06-01,356,occupied,3116028,Robert Burke,4,1200,2,30,8.34,23.35,25.02,42.53,10.48,13.62,121.9,19.5,99
2021-07-01,356,occupied,3116028,Robert Burke,4,1200,2,30,5.23,14.64,15.69,26.67,25.4,33.02,66.13,10.58,84.91
2021-08-01,356,occupied,3116028,Robert Burke,4,1200,2,30,9.34,26.15,28.02,47.63,29.94,38.92,84.5,13.52,126.22
2021-09-01,356,occupied,3116028,Robert Burke,4,1200,2,30,8.88,24.86,26.64,45.29,23.69,30.8,76.44,12.23,113.18
2021-10-01,356,occupied,3116028,Robert Burke,4,1200,2,30,8.09,22.65,24.27,41.26,12.46,16.2,148.32,23.73,103.84
2021-11-01,356,occupied,3116028,Robert Burke,4,1200,2,30,3.54,9.91,10.62,18.05,22.12,28.76,91.36,14.62,71.34
2021-12-01,356,occupied,3116028,Robert Burke,4,1200,2,30,7.46,20.89,22.38,38.05,28.07,36.49,137.85,22.06,117.49
2022-01-01,356,occupied,3116028,Robert Burke,4,1200,2,30,4.45,12.46,13.35,22.7,26.2,34.06,118.39,18.94,88.16
2022-02-01,356,occupied,3116028,Robert Burke,4,1200,2,30,3.94,11.03,11.82,20.09,23.62,30.71,122.76,19.64,81.47
2022-03-01,356,occupied,3116028,Robert Burke,4,1200,2,30,6.09,17.05,18.27,31.06,26.52,34.48,56.07,8.97,91.56
2022-04-01,356,occupied,3116028,Robert Burke,4,1200,2,30,5.35,14.98,16.05,27.28,13.93,18.11,60.36,9.66,70.03
2022-05-01,356,occupied,3116028,Robert Burke,4,1200,2,30,3.62,10.14,10.86,18.46,17.36,22.57,86.42,13.83,65
2022-06-01,356,occupied,3116028,Robert Burke,4,1200,2,30,9.07,25.4,27.21,46.26,24,31.2,80.48,12.88,115.74
2022-07-01,356,occupied,3116028,Robert Burke,4,1200,2,30,4.8,13.44,14.4,24.48,29.34,38.14,104.13,16.66,92.72
2022-08-01,356,occupied,3116028,Robert Burke,4,1200,2,30,8.3,23.24,24.9,42.33,11.53,14.99,122.37,19.58,100.14
2022-09-01,356,occupied,3116028,Robert Burke,4,1200,2,30,4.57,12.8,13.71,23.31,13.15,17.1,84.75,13.56,66.77
2022-10-01,356,occupied,3116028,Robert Burke,4,1200,2,30,7.89,22.09,23.67,40.24,20.22,26.29,64.43,10.31,98.93
2022-11-01,356,occupied,3116028,Robert Burke,4,1200,2,30,3.85,10.78,11.55,19.64,20.66,26.86,143.61,22.98,80.26
2022-12-01,356,occupied,3116028,Robert Burke,4,1200,2,30,22.62595021,63.35,54.49680245,92.64,18.19863219,23.66,279.5900063,44.73,224.38
2023-01-01,356,occupied,3116028,Robert Burke,4,1200,2,30,3.81,10.67,11.43,19.43,20.49,26.64,88.61,14.18,70.92
2023-02-01,356,occupied,3116028,Robert Burke,4,1200,2,30,6.94,19.43,20.82,35.39,14.86,19.32,135.19,21.63,95.77
2023-03-01,356,occupied,3116028,Robert Burke,4,1200,2,30,4.88,13.66,14.64,24.89,27.2,35.36,92.85,14.86,88.77
2023-04-01,356,occupied,3116028,Robert Burke,4,1200,2,30,7.56,21.17,22.68,38.56,26.47,34.41,111.16,17.79,111.93
2023-05-01,356,occupied,3116028,Robert Burke,4,1200,2,30,4.73,13.24,14.19,24.12,27.05,35.16,112.28,17.96,90.48
2023-06-01,356,occupied,3116028,Robert Burke,4,1200,2,30,4.95,13.86,14.85,25.25,28.57,37.14,65.49,10.48,86.73
2023-07-01,356,occupied,3116028,Robert Burke,4,1200,2,30,7,19.6,21,35.7,27.44,35.67,65.76,10.52,101.49
2023-09-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,5.74,16.07,17.22,29.27,22.58,29.35,126.71,20.27,94.96
2023-10-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,6.02,16.86,18.06,30.7,28.48,37.02,82.47,13.2,97.78
2023-11-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,6.81,19.07,20.43,34.73,20.65,26.84,144.55,23.13,103.77
2023-12-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,8.81,24.67,26.43,44.93,20.82,27.07,112.6,18.02,114.69
2024-01-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,3.99,11.17,11.97,20.35,28.2,36.66,76.99,12.32,80.5
2024-02-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,5.35,14.98,16.05,27.28,22.41,29.13,134.94,21.59,92.98
2024-03-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,5.57,15.6,16.71,28.41,22.69,29.5,119.77,19.16,92.67
2024-04-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,4.78,13.38,14.34,24.38,26.15,33.99,82.82,13.25,85
2024-05-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,7.17,20.08,21.51,36.57,17.12,22.26,93.43,14.95,93.86
2024-06-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,5.57,15.6,16.71,28.41,14.74,19.16,81.36,13.02,76.19
2024-07-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,4.93,13.8,14.79,25.14,21.49,27.94,77.47,12.4,79.28
2024-08-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,3.72,10.42,11.16,18.97,19.88,25.84,74.3,11.89,67.12
2024-09-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,8.95,25.06,26.85,45.64,21.55,28.02,134.4,21.5,120.22
2024-10-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,9.33,26.12,27.99,47.58,20.25,26.32,56.33,9.01,109.03
2024-11-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,9.09,25.45,27.27,46.36,20.08,26.1,73.41,11.75,109.66
2024-12-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,5.31,14.87,15.93,27.08,24.37,31.68,52.02,8.32,81.95
2025-01-01,356,occupied,5026132,Amanda Waller,3,1200,2,30,3.13,8.76,9.39,15.96,21.16,27.51,149.19,23.87,76.1
2020-06-01,356,vacant,0,null,0,1200,2,15,0.46,1.29,1.38,2.35,0.13,0.17,1.45,0.23,4.04
2020-09-01,356,vacant,0,null,0,1200,2,28,44.8,125.44,134.4,228.48,0.31,0.4,1.24,0.2,354.52
2023-08-01,356,vacant,0,null,0,1200,2,12,0.34,0.95,1.02,1.73,0.32,0.42,1.91,0.31,3.41
2021-06-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,7.129116853,19.96,35.64972411,60.6,61.13418772,79.47,246.1687621,39.39,199.42
2021-07-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,3.21,8.99,9.63,16.37,11.69,15.2,130.1,20.82,61.38
2021-08-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,6.79,19.01,20.37,34.63,20.59,26.77,122.24,19.56,99.97
2021-09-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,8.16,22.85,24.48,41.62,21.42,27.85,112.55,18.01,110.33
2021-10-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,5.23,14.64,15.69,26.67,18.15,23.59,69.99,11.2,76.1
2021-11-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,6.43,18,19.29,32.79,10.1,13.13,102.16,16.35,80.27
2021-12-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,8.4,23.52,25.2,42.84,19.63,25.52,125.44,20.07,111.95
2022-01-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,3.76,10.53,11.28,19.18,10.71,13.92,83.71,13.39,57.02
2022-02-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,5.88,16.46,17.64,29.99,26.79,34.83,117.52,18.8,100.08
2022-03-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,7.75,21.7,23.25,39.52,23.61,30.69,118.77,19,110.91
2022-04-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,5.64,15.79,16.92,28.76,22.11,28.74,104.67,16.75,90.04
2022-05-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.01,25.23,27.03,45.95,25.72,33.44,111.07,17.77,122.39
2022-06-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,3.52,9.86,10.56,17.95,20.41,26.53,72.03,11.52,65.86
2022-07-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,3.57,10,10.71,18.21,26.17,34.02,124.23,19.88,82.11
2022-08-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.99,27.97,29.97,50.95,16.86,21.92,133.17,21.31,122.15
2022-09-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.51,26.63,28.53,48.5,21.15,27.49,50.39,8.06,110.68
2022-10-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.8,27.44,29.4,49.98,21.39,27.81,149.76,23.96,129.19
2022-11-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,7.49,20.97,22.47,38.2,17,22.1,56.32,9.01,90.28
2022-12-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,8.56,23.97,25.68,43.66,24.12,31.36,52.81,8.45,107.44
2023-01-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.8,27.44,29.4,49.98,26.41,34.33,116.08,18.57,130.32
2023-02-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.12,25.54,27.36,46.51,19.19,24.95,117.05,18.73,115.73
2023-03-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,18.00722359,50.42,37.82511298,64.3,51.93862962,67.52,214.926175,34.39,216.63
2023-04-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,4.26,11.93,12.78,21.73,19.49,25.34,109.95,17.59,76.59
2023-05-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.48,26.54,28.44,48.35,27.92,36.3,135.52,21.68,132.87
2023-06-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,3.37,9.44,10.11,17.19,13.38,17.39,115.45,18.47,62.49
2023-07-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,3.11,8.71,9.33,15.86,18.61,24.19,53.95,8.63,57.39
2023-08-01,357,occupied,2086995,Deanna Rodriguez,2,1200,2,30,9.63,26.96,28.89,49.11,25.63,33.32,86.85,13.9,123.29
